id,price,log1_price,latitude,longitude,distance_to_city_center_km,neighbourhood_cleansed,property_type_clean,room_type,accommodates,bedrooms,bedrooms_missing,beds,beds_missing,bathroom_count,bathroom_privacy,bathroom_information_missing,has_license,amenity_count,has_wifi,has_kitchen,has_parking,has_washer,has_air_conditioning,has_workspace,has_balcony,has_dryer,has_elevator,has_smoke_alarm,allows_pets
3896620,152.0,5.030437921392435,48.13476,11.56287,0.9772240994978998,Ludwigsvorstadt-Isarvorstadt,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,29,1,1,1,0,0,1,1,0,1,1,0
3904126,144.0,4.976733742420574,48.08864,11.60896,5.963672726981416,Obergiesing,house_like,Private room,2,1.0,0,2.0,0,1.0,private,0,0,57,1,1,1,1,1,1,1,1,0,1,0
3926137,180.0,5.198497031265826,48.15955,11.54709,3.2405138956000616,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,2,2.0,0,2.0,0,1.0,unspecified,0,0,13,1,1,0,1,0,0,0,0,0,1,0
3944481,95.0,4.564348191467836,48.18412,11.55111,5.501635779557761,Milbertshofen-Am Hart,apartment_like,Private room,2,1.0,0,1.0,0,1.5,shared,0,0,48,1,1,1,1,0,1,1,1,1,1,0
3950867,60.0,4.110873864173311,48.15262,11.50971,5.162844951237707,Neuhausen-Nymphenburg,apartment_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,12,1,1,1,1,0,0,0,0,0,1,0
3950882,65.0,4.189654742026425,48.1521,11.50984,5.135036366517141,Neuhausen-Nymphenburg,apartment_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,15,1,1,1,1,1,0,0,0,0,1,0
3969430,116.0,4.762173934797756,48.14841,11.55679,1.8490849984269992,Maxvorstadt,apartment_like,Private room,2,1.0,0,2.0,0,1.0,shared,0,0,64,1,1,1,1,0,1,1,1,1,1,0
3979304,247.0,5.5134287461649825,48.1284,11.57259,1.0206846491366839,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,4,1.0,0,1.0,0,1.0,unspecified,0,0,62,1,1,1,1,0,1,0,0,1,1,1
3989785,431.0,6.068425588244111,48.1335,11.58079,0.5863088706798475,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,4,1.0,0,2.0,0,1.0,unspecified,0,0,43,1,1,1,1,0,0,0,1,0,1,0
4012559,962.0,6.870053411798126,48.16938,11.58433,3.618835676021661,Schwabing-Freimann,apartment_like,Entire home/apt,4,2.0,0,3.0,0,1.0,unspecified,0,0,25,1,1,1,1,0,0,1,0,0,1,0
4017809,195.0,5.278114659230518,48.15451,11.53947,3.27875916733656,Neuhausen-Nymphenburg,apartment_like,Private room,2,1.0,0,1.0,0,1.0,unspecified,0,0,6,1,1,0,1,0,0,0,0,0,0,0
4034719,95.0,4.564348191467836,48.18547,11.56361,5.418874804942004,Milbertshofen-Am Hart,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,23,1,0,1,0,0,1,0,0,0,1,0
4036253,168.0,5.1298987149230735,48.15308,11.57789,1.755198467721714,Maxvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,11,1,1,0,0,0,0,0,0,1,1,0
4037636,90.0,4.51085950651685,48.10803,11.57433,3.2646109573247077,Untergiesing-Harlaching,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,17,1,0,1,1,0,1,1,1,0,0,0
4050327,118.0,4.77912349311153,48.11182,11.70822,10.257096026218004,Tudering-Riem,house_like,Private room,2,1.0,0,1.0,0,1.5,shared,0,0,44,1,1,1,1,0,0,1,1,0,1,0
4056005,247.0,5.5134287461649825,48.1167,11.59463,2.7048767853158036,Obergiesing,apartment_like,Private room,2,1.0,0,1.0,0,1.0,unspecified,0,0,25,1,1,1,1,0,0,1,0,1,1,0
4059615,650.0,6.478509642208569,48.14053,11.60164,1.9754272916196705,Bogenhausen,apartment_like,Entire home/apt,4,2.0,0,2.0,0,2.0,unspecified,0,0,27,1,1,1,1,0,1,1,1,0,1,0
4070862,167.0,5.123963979403259,48.13546,11.56864,0.5479127771917874,Altstadt-Lehel,apartment_like,Private room,2,1.0,0,1.0,0,1.0,shared,0,0,32,1,1,1,1,0,1,0,1,0,1,0
4072858,103.0,4.6443908991413725,48.10468,11.5474,4.189654665817815,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,31,1,1,1,1,0,1,1,1,1,1,0
4094959,129.0,4.867534450455582,48.09684,11.57824,4.512631962591621,Untergiesing-Harlaching,apartment_like,Entire home/apt,3,1.0,0,2.0,0,1.0,unspecified,0,0,40,1,1,1,1,0,0,0,0,0,1,0
4101919,195.0,5.278114659230518,48.14628,11.53405,3.226615726274763,Neuhausen-Nymphenburg,apartment_like,Private room,3,1.0,0,2.0,0,1.0,unspecified,0,0,12,1,1,0,1,0,0,0,0,0,1,1
4107454,180.0,5.198497031265826,48.12064,11.62947,4.420946593441756,Berg am Laim,house_like,Private room,3,1.0,0,1.0,0,1.0,unspecified,0,0,24,1,1,1,1,0,0,0,0,0,0,1
4108064,456.0,6.124683390894205,48.1224,11.53587,3.37624296728232,Sendling-Westpark,apartment_like,Entire home/apt,5,3.0,0,3.0,0,1.0,unspecified,0,0,38,1,1,1,1,0,1,0,0,0,1,0
4112084,135.0,4.912654885736052,48.13589,11.56189,1.0190587224702699,Ludwigsvorstadt-Isarvorstadt,apartment_like,Private room,2,1.0,0,0.0,0,1.0,shared,0,0,11,1,1,1,1,0,0,0,0,0,0,0
4123806,81.0,4.406719247264253,48.10344,11.61982,5.009527363267441,Ramersdorf-Perlach,house_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,28,1,0,1,0,0,1,0,0,0,1,0
4146957,135.0,4.912654885736052,48.14892,11.56437,1.523552785037931,Maxvorstadt,apartment_like,Entire home/apt,6,1.0,0,2.0,0,1.0,unspecified,0,0,32,1,1,1,1,0,0,1,0,1,1,0
4159098,163.0,5.099866427824199,48.11587,11.53925,3.5966167605886468,Sendling,apartment_like,Entire home/apt,4,1.0,0,3.0,0,1.0,unspecified,0,0,48,1,1,0,1,0,0,1,1,1,1,0
4159669,250.0,5.5254529391317835,48.10939,11.59162,3.3360208209949214,Obergiesing,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,46,1,1,1,0,0,1,1,0,1,1,0
4179154,171.0,5.147494476813453,48.11758,11.57457,2.2026062327082783,Untergiesing-Harlaching,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,31,1,1,1,1,0,0,0,1,0,1,0
4189709,341.0,5.834810737062605,48.13698,11.58552,0.7493163963012381,Altstadt-Lehel,apartment_like,Private room,2,1.0,0,2.0,0,1.5,unspecified,0,0,9,1,1,1,1,0,0,0,0,1,0,1
4194989,960.0,6.8679744089702925,48.14012,11.50263,5.411347776790345,Laim,apartment_like,Entire home/apt,8,3.0,0,8.0,0,1.0,unspecified,0,0,16,1,1,1,1,0,0,0,0,0,1,0
4212605,160.0,5.081404364984463,48.11498,11.54103,3.5674478939002277,Sendling,apartment_like,Private room,3,1.0,0,3.0,0,1.0,shared,0,0,27,1,0,1,1,0,1,0,1,0,1,0
4232662,47.0,3.8712010109078907,48.1604,11.54111,3.6109324065159805,Neuhausen-Nymphenburg,apartment_like,Private room,1,1.0,0,1.0,0,1.0,unspecified,0,0,9,1,1,0,1,0,0,0,0,0,1,0
4242429,90.0,4.51085950651685,48.13651,11.5302,3.3584824325067886,Schwanthalerhöhe,apartment_like,Private room,1,1.0,0,1.0,0,1.0,shared,0,0,17,1,1,0,0,0,1,1,1,0,1,0
4336040,30.0,3.4339872044851463,48.1649,11.56312,3.1936582970753467,Schwabing-West,apartment_like,Private room,1,1.0,0,1.0,0,1.5,shared,0,0,25,1,1,0,1,0,1,0,1,1,1,0
4349897,350.0,5.860786223465865,48.16806,11.59582,3.731457561472387,Schwabing-Freimann,apartment_like,Entire home/apt,4,2.0,0,6.0,0,2.0,unspecified,0,0,49,1,1,1,0,0,1,1,0,0,1,0
4386373,258.0,5.556828061699537,48.15587,11.58888,2.2850398361232998,Schwabing-Freimann,apartment_like,Entire home/apt,4,2.0,0,2.0,0,1.0,unspecified,0,0,53,1,1,1,1,0,1,1,0,0,1,1
4435034,495.0,6.206575926724928,48.12717,11.57716,1.1424535533302564,Au-Haidhausen,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.5,unspecified,0,0,54,1,1,1,1,0,1,1,0,1,1,1
4487609,170.0,5.14166355650266,48.18457,11.40567,13.641652393911636,Aubing-Lochhausen-Langwied,apartment_like,Entire home/apt,4,2.0,0,3.0,0,1.0,unspecified,0,0,27,1,1,1,0,0,1,0,0,0,1,1
4496669,240.0,5.484796933490655,48.13588,11.54166,2.512244056517828,Schwanthalerhöhe,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.5,unspecified,0,0,57,1,1,1,1,0,1,0,1,0,1,0
4563452,486.0,6.18826412308259,48.1137,11.53343,4.081140920012381,Sendling-Westpark,apartment_like,Entire home/apt,5,2.0,0,4.0,0,0.0,unspecified,0,0,43,1,1,1,1,0,1,0,0,1,1,0
4563657,462.0,6.137727054086234,48.12853,11.63143,4.27006980809035,Berg am Laim,apartment_like,Entire home/apt,4,2.0,0,4.0,0,1.0,unspecified,0,0,38,1,1,1,1,1,1,1,0,1,1,0
4569312,148.0,5.003946305945459,48.14699,11.57617,1.0699551388939599,Maxvorstadt,apartment_like,Private room,1,1.0,0,2.0,0,1.0,shared,0,0,30,1,1,1,1,0,1,0,1,0,1,0
4570849,260.0,5.564520407322694,48.12609,11.57257,1.2733310904533552,Ludwigsvorstadt-Isarvorstadt,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,46,1,1,1,1,0,1,1,1,1,1,0
4648986,1300.0,7.170888478512505,48.12396,11.54546,2.6790441193248573,Sendling,apartment_like,Entire home/apt,6,3.0,0,3.0,0,1.5,unspecified,0,0,32,1,1,1,1,0,0,0,1,1,1,1
4655071,232.0,5.4510384535657,48.16204,11.53735,3.937529920656227,Neuhausen-Nymphenburg,apartment_like,Entire home/apt,2,1.0,0,1.0,0,1.0,unspecified,0,0,13,1,1,0,1,0,0,0,1,0,1,0
4700210,174.0,5.1647859739235145,48.10766,11.52705,4.880829266291578,Sendling-Westpark,apartment_like,Entire home/apt,3,1.0,0,1.0,0,1.0,unspecified,0,0,15,1,1,1,0,0,0,0,0,0,1,0
4732862,320.0,5.771441123130016,48.1345,11.54267,2.4527807008869305,Schwanthalerhöhe,apartment_like,Entire home/apt,4,2.0,0,3.0,0,1.0,unspecified,0,0,33,1,1,1,0,0,0,0,0,0,1,0
4754625,413.0,6.025865973825314,48.16955,11.60382,4.150686764782524,Schwabing-Freimann,apartment_like,Entire home/apt,5,3.0,0,4.0,0,2.0,unspecified,0,0,55,1,1,1,1,0,1,1,0,0,0,0
